filename,xmin,ymin,xmax,ymax,class
augmented_IP014000003_IP014000542.jpg,0.13872832369942198,0.22083333333333333,0.49710982658959535,0.75625,0
augmented_IP014000003_IP014000542.jpg,0.3670520231213873,0.23541666666666664,0.8511560693641619,0.7166666666666667,0
augmented_IP014000003_IP014000542.jpg,0.4624277456647399,0.7229166666666667,0.7369942196531791,0.9750000000000001,0
augmented_IP014000004_IP014000091.jpg,0.11403838916070758,0.005053340819764163,0.8660143018441853,0.8899494665918024,0
augmented_IP014000004_IP014000091.jpg,0.3797515995483628,0.7248736664795059,0.4531426420775311,0.8338012352610893,0
augmented_IP014000007_IP014000696.jpg,0.09999999999999998,0.24915824915824913,0.7954545454545454,0.6936026936026936,0
augmented_IP014000007_IP014000696.jpg,0.013636363636363613,0.7205387205387206,0.9954545454545454,0.9831649831649831,0
augmented_IP014000007_IP014000696.jpg,0.31363636363636366,0.03367003367003368,0.9363636363636363,0.3063973063973064,0
augmented_IP014000016_IP014000120.jpg,0.09000000000000002,0.030468750000000017,0.755625,0.5171875,0
augmented_IP014000016_IP014000120.jpg,0.0068749999999999645,0.53046875,0.9725,0.94453125,0
augmented_IP014000016_IP014000120.jpg,0.07750000000000001,0.309375,0.16,0.4484375,0
augmented_IP014000016_IP014000120.jpg,0.690625,0.40390625,0.7737499999999999,0.5421875,0
augmented_IP014000016_IP014000202.jpg,0.16816816816816815,0.057999999999999996,0.7447447447447447,0.8840000000000001,0
augmented_IP014000016_IP014000202.jpg,0.6876876876876876,0.17999999999999997,0.984984984984985,0.53,0
augmented_IP014000016_IP014000202.jpg,0.5885885885885886,0.6220000000000001,0.984984984984985,0.978,0
augmented_IP014000016_IP014000270.jpg,0.08875000000000005,0.20479999999999998,0.92875,0.7728,0
augmented_IP014000016_IP014000270.jpg,0.5325,0.08959999999999999,0.65625,0.36960000000000004,0
augmented_IP014000016_IP014000270.jpg,0.80625,0.18080000000000004,0.9712500000000001,0.4656,0
augmented_IP014000016_IP014000270.jpg,0.18625000000000003,0.15360000000000001,0.35250000000000004,0.4368,0
augmented_IP014000021_IP014000078.jpg,0.2472647702407002,0.07999999999999999,0.7877461706783369,0.4966666666666667,0
augmented_IP014000021_IP014000078.jpg,0.3938730853391684,0.4866666666666667,0.8315098468271335,0.9966666666666667,0
augmented_IP014000021_IP014000078.jpg,0.06126914660831509,-0.003333333333333355,0.34792122538293213,0.9666666666666668,0
augmented_IP014000029_IP014000305.jpg,0.2289719626168224,0.24107142857142855,0.7990654205607476,0.8928571428571428,0
augmented_IP014000029_IP014000305.jpg,0.17289719626168226,0.07738095238095238,0.6401869158878504,0.3482142857142857,0
augmented_IP014000029_IP014000548.jpg,0.23387096774193544,0.14009661835748793,0.9209677419354838,0.8671497584541064,0
augmented_IP014000029_IP014000548.jpg,0.5064516129032258,0.03140096618357488,0.8290322580645161,0.25120772946859904,0
augmented_IP014000034_IP014000175.jpg,0.29374999999999996,0.09166666666666667,0.63375,0.8616666666666667,0
augmented_IP014000034_IP014000175.jpg,0.0012500000000000011,0.04000000000000001,0.40125,0.42500000000000004,0
augmented_IP014000035_IP014000071.jpg,0.26174496644295303,0.30198019801980197,0.8825503355704698,0.9455445544554455,0
augmented_IP014000035_IP014000071.jpg,0.020134228187919462,-0.004950495049504955,0.3926174496644296,0.4405940594059406,0
augmented_IP014000035_IP014000494.jpg,0.3125,0.19791666666666663,0.6765625000000001,0.7479166666666667,0
augmented_IP014000035_IP014000494.jpg,0.503125,0.7541666666666667,0.6765625,0.9416666666666667,0
augmented_IP014000035_IP014000709.jpg,0.09764309764309761,0.2237442922374429,0.35016835016835013,0.7077625570776256,0
augmented_IP014000035_IP014000709.jpg,0.3333333333333333,0.3287671232876712,0.5286195286195285,0.5844748858447488,0
augmented_IP014000035_IP014000709.jpg,0.4107744107744108,0.1643835616438356,0.6835016835016835,0.3835616438356164,0
augmented_IP014000035_IP014000709.jpg,0.46464646464646464,0.3013698630136986,0.6498316498316498,0.6255707762557078,0
augmented_IP014000035_IP014000709.jpg,0.5488215488215489,0.40639269406392686,0.8417508417508417,0.6940639269406392,0
augmented_IP014000035_IP014000709.jpg,0.2323232323232323,0.5890410958904109,0.5151515151515151,0.908675799086758,0
augmented_IP014000035_IP014000709.jpg,0.43434343434343436,0.5936073059360731,0.7003367003367004,0.9680365296803652,0
augmented_IP014000035_IP014000709.jpg,0.6094276094276094,0.0273972602739726,0.9831649831649831,0.4383561643835616,0
augmented_IP014000037_IP014000196.jpg,0.0,0.2875,0.9053254437869822,0.7837500000000001,0
augmented_IP014000037_IP014000196.jpg,0.13609467455621302,0.11875000000000001,0.6286982248520709,0.35125,0
augmented_IP014000037_IP014000196.jpg,0.30029585798816566,0.6900000000000001,0.5399408284023668,0.92125,0
augmented_IP014000037_IP014000196.jpg,0.005917159763313612,0.79125,0.3668639053254438,0.9450000000000001,0
augmented_IP014000038_IP014000145.jpg,0.07999999999999996,0.12274959083469722,0.65625,0.7250409165302782,0
augmented_IP014000038_IP014000145.jpg,0.08625,0.4124386252045827,0.18,0.5335515548281506,0
augmented_IP014000038_IP014000145.jpg,0.09125,0.009819967266775753,0.21000000000000002,0.265139116202946,0
augmented_IP014000038_IP014000273.jpg,0.05909090909090908,0.0,0.43636363636363634,0.22826086956521738,0
augmented_IP014000038_IP014000273.jpg,0.19545454545454544,0.4402173913043479,0.40454545454545454,0.625,0
augmented_IP014000038_IP014000273.jpg,0.43181818181818177,0.3695652173913043,0.5954545454545453,0.5978260869565217,0
augmented_IP014000038_IP014000273.jpg,0.5227272727272727,0.3478260869565217,0.8454545454545455,0.951086956521739,0
augmented_IP014000038_IP014000273.jpg,0.013636363636363641,0.6684782608695652,0.49090909090909085,0.8641304347826086,0
augmented_IP014000038_IP014000273.jpg,0.48181818181818176,0.021739130434782594,0.9045454545454545,0.32608695652173914,0
augmented_IP014000038_IP014000706.jpg,0.21671826625386997,0.09405940594059406,0.4179566563467492,0.39603960396039606,0
augmented_IP014000038_IP014000706.jpg,0.21052631578947373,0.42079207920792083,0.4303405572755418,0.6138613861386139,0
augmented_IP014000038_IP014000706.jpg,0.38699690402476783,0.301980198019802,0.6099071207430341,0.5,0
augmented_IP014000038_IP014000706.jpg,0.3931888544891641,0.44059405940594065,0.7027863777089783,0.6386138613861386,0
augmented_IP014000038_IP014000706.jpg,0.541795665634675,0.36633663366336633,0.8390092879256967,0.46039603960396036,0
augmented_IP014000038_IP014000706.jpg,0.5820433436532508,0.044554455445544566,0.9071207430340558,0.22277227722772278,0
augmented_IP014000038_IP014000706.jpg,0.195046439628483,0.6881188118811881,0.48297213622291024,0.9653465346534653,0
augmented_IP014000038_IP014000706.jpg,0.03095975232198142,0.17326732673267325,0.26315789473684215,0.5396039603960396,0
augmented_IP014000038_IP014000706.jpg,0.6563467492260062,0.19801980198019797,0.9504643962848298,0.9702970297029703,0
augmented_IP014000041_IP014000202.jpg,0.16816816816816815,0.057999999999999996,0.7447447447447447,0.8840000000000001,0
augmented_IP014000041_IP014000202.jpg,0.03903903903903905,0.398,0.2702702702702703,0.648,0
augmented_IP014000041_IP014000202.jpg,0.7207207207207207,0.8220000000000001,0.8408408408408408,0.96,0
augmented_IP014000041_IP014000202.jpg,0.6876876876876876,0.078,0.8768768768768769,0.172,0
augmented_IP014000041_IP014000202.jpg,0.0780780780780781,0.832,0.23123123123123124,0.934,0
augmented_IP014000041_IP014000202.jpg,0.4204204204204205,0.15400000000000003,0.6006006006006006,0.26,0
augmented_IP014000041_IP014000202.jpg,0.4054054054054054,0.406,0.6666666666666666,0.528,0
augmented_IP014000041_IP014000202.jpg,0.22222222222222224,0.746,0.4414414414414415,0.8880000000000001,0
augmented_IP014000041_IP014000462.jpg,0.0,0.03666666666666668,0.655,0.8466666666666667,0
augmented_IP014000041_IP014000462.jpg,0.74,0.10666666666666666,0.9325000000000001,0.5233333333333333,0
augmented_IP014000041_IP014000462.jpg,0.085,0.6233333333333334,0.185,0.8533333333333334,0
augmented_IP014000041_IP014000462.jpg,0.045,0.19333333333333333,0.2025,0.35,0
augmented_IP014000041_IP014000462.jpg,0.51,0.6100000000000001,0.6375,0.78,0
augmented_IP014000041_IP014000462.jpg,0.8025000000000001,0.6866666666666666,0.9525,0.8633333333333334,0
augmented_IP014000041_IP014000462.jpg,0.48250000000000004,0.08,0.7000000000000001,0.2833333333333333,0
augmented_IP014000041_IP014000462.jpg,0.1225,0.36000000000000004,0.305,0.5966666666666667,0
augmented_IP014000041_IP014000786.jpg,0.1353846153846154,0.35323383084577115,0.39076923076923076,0.5970149253731343,0
augmented_IP014000041_IP014000786.jpg,0.48000000000000004,0.30845771144278605,0.6000000000000001,0.5771144278606966,0
augmented_IP014000041_IP014000786.jpg,0.5261538461538462,0.2736318407960199,0.8769230769230769,0.9950248756218905,0
augmented_IP014000041_IP014000786.jpg,0.31384615384615383,0.3731343283582089,0.5507692307692308,0.9950248756218905,0
augmented_IP014000041_IP014000786.jpg,0.8676923076923077,0.2835820895522388,0.9907692307692307,0.6268656716417911,0
augmented_IP014000041_IP014000786.jpg,0.12615384615384617,0.6467661691542289,0.32,0.8805970149253731,0
augmented_IP014000041_IP014000786.jpg,0.7907692307692308,0.681592039800995,0.9476923076923077,0.9353233830845772,0
augmented_IP014000041_IP014000786.jpg,0.3384615384615385,0.08955223880597013,0.5230769230769231,0.35323383084577115,0
augmented_IP014000041_IP014000786.jpg,0.06461538461538463,0.07960199004975124,0.3323076923076923,0.3830845771144279,0
augmented_IP014000042_IP014000233.jpg,0.15799999999999997,0.18613138686131392,0.812,0.8795620437956204,0
augmented_IP014000042_IP014000233.jpg,0.658,0.0510948905109489,0.9880000000000001,0.4562043795620438,0
augmented_IP014000042_IP014000260.jpg,0.25750000000000006,0.037664783427495296,0.9550000000000001,0.6421845574387948,0
augmented_IP014000042_IP014000260.jpg,0.6275,0.0018832391713747704,0.83375,0.21092278719397362,0
augmented_IP014000044_IP014000184.jpg,0.10875000000000001,0.1975,0.84125,0.76,0
augmented_IP014000044_IP014000184.jpg,0.62875,0.0625,0.7937500000000001,0.22375,0
augmented_IP014000044_IP014000255.jpg,0.23124999999999996,0.11964549483013293,0.9175,0.8286558345642541,0
augmented_IP014000044_IP014000255.jpg,0.56125,0.5199409158050222,0.7262500000000001,0.7104874446085673,0
augmented_IP014000052_IP014000107.jpg,0.0625,0.03125,0.9283333333333333,0.8860887096774194,0
augmented_IP014000052_IP014000107.jpg,0.10250000000000001,0.2953629032258065,0.31666666666666665,0.5201612903225806,0
augmented_IP014000054_IP014000052.jpg,0.28727272727272724,0.25665859564164656,0.7545454545454545,0.7966101694915255,0
augmented_IP014000054_IP014000052.jpg,0.7527272727272727,0.549636803874092,0.9381818181818182,0.9854721549636805,0
augmented_IP014000054_IP014000052.jpg,0.17636363636363636,0.062953995157385,0.3909090909090909,0.49636803874092017,0
augmented_IP014000054_IP014000052.jpg,0.009090909090909094,0.30024213075060535,0.27090909090909093,0.75544794188862,0
augmented_IP014000054_IP014000491.jpg,0.16640253565768626,0.2542016806722689,0.7876386687797148,0.7605042016806722,0
augmented_IP014000054_IP014000491.jpg,0.7812995245641838,0.365546218487395,0.9429477020602219,0.7436974789915967,0
augmented_IP014000054_IP014000491.jpg,0.06497622820919174,0.5861344537815125,0.2519809825673534,0.9621848739495797,0
augmented_IP014000054_IP014000491.jpg,0.4548335974643424,0.01470588235294118,0.6830427892234548,0.4096638655462185,0
augmented_IP014000059_IP014000086.jpg,0.169921875,0.06510416666666669,0.7900390625,0.78125,0
augmented_IP014000059_IP014000086.jpg,0.0625,0.5703125,0.2353515625,0.765625,0
augmented_IP014000059_IP014000134.jpg,0.26692307692307693,0.09863588667366213,0.806923076923077,0.7848898216159497,0
augmented_IP014000059_IP014000134.jpg,0.03,0.22665267576075554,0.16615384615384615,0.38405036726128017,0
augmented_IP014000059_IP014000168.jpg,0.0675,0.47940074906367036,0.32875,0.8183520599250936,0
augmented_IP014000059_IP014000168.jpg,0.2612499999999999,0.04681647940074907,0.9299999999999999,0.8726591760299626,0
augmented_IP014000059_IP014000168.jpg,0.19625,0.10861423220973782,0.4175,0.3895131086142322,0
augmented_IP014000059_IP014000462.jpg,0.0,0.03666666666666668,0.655,0.8466666666666667,0
augmented_IP014000059_IP014000462.jpg,0.52,0.31333333333333335,0.9624999999999999,0.8133333333333334,0
augmented_IP014000071_IP014000289.jpg,0.28,0.29539951573849876,0.7890909090909091,0.7917675544794189,0
augmented_IP014000071_IP014000289.jpg,0.3981818181818182,0.0,0.7345454545454546,0.31476997578692495,0
augmented_IP014000071_IP014000515.jpg,0.007500000000000007,0.22077922077922074,0.99875,0.8506493506493507,0
augmented_IP014000071_IP014000515.jpg,0.04250000000000001,0.4837662337662338,0.27375000000000005,0.6948051948051949,0
augmented_IP014000071_IP014000712.jpg,0.14792899408284027,0.16842105263157894,0.9615384615384615,0.5157894736842106,0
augmented_IP014000071_IP014000712.jpg,0.1538461538461538,0.4666666666666667,0.7011834319526626,0.9228070175438597,0
augmented_IP014000076_IP014000565.jpg,0.1930434782608696,0.07008086253369278,0.7756521739130435,0.9433962264150944,0
augmented_IP014000076_IP014000565.jpg,0.08000000000000002,0.3099730458221025,0.22086956521739132,0.7304582210242588,0
augmented_IP014000076_IP014000565.jpg,0.7252173913043478,0.5444743935309974,0.8695652173913044,0.9245283018867926,0
augmented_IP014000078_IP014000582.jpg,0.13703703703703707,0.0888888888888889,0.9833333333333334,0.6148148148148148,0
augmented_IP014000078_IP014000582.jpg,0.3833333333333333,0.7074074074074075,0.8407407407407408,0.9388888888888889,0
augmented_IP014000081_IP014000114.jpg,0.19826435246995994,0.15199999999999997,0.7449933244325768,0.8420000000000001,0
augmented_IP014000081_IP014000114.jpg,0.6895861148197596,0.39,0.8064085447263017,0.538,0
augmented_IP014000081_IP014000525.jpg,0.052307692307692305,0.05285412262156447,0.36923076923076925,0.42283298097251587,0
augmented_IP014000081_IP014000525.jpg,0.018461538461538474,0.4820295983086681,0.3323076923076923,0.8414376321353066,0
augmented_IP014000081_IP014000525.jpg,0.5015384615384616,0.0528541226215645,0.9553846153846154,0.39534883720930236,0
augmented_IP014000081_IP014000525.jpg,0.4738461538461539,0.4820295983086681,0.8584615384615385,0.8562367864693446,0
augmented_IP014000081_IP014000525.jpg,0.27538461538461534,0.6575052854122622,0.5446153846153846,0.9704016913319239,0
augmented_IP014000081_IP014000603.jpg,0.13857142857142857,0.08121827411167515,0.8742857142857143,0.8680203045685279,0
augmented_IP014000081_IP014000603.jpg,0.73,0.03045685279187818,0.98,0.40609137055837563,0
augmented_IP014000082_IP014000230.jpg,0.2,0.06133333333333335,0.8180000000000001,0.8613333333333333,0
augmented_IP014000082_IP014000230.jpg,0.017999999999999988,0.6133333333333333,0.41000000000000003,0.9653333333333334,0
augmented_IP014000082_IP014000257.jpg,0.22500000000000003,0.06324786324786319,0.915,0.9589743589743589,0
augmented_IP014000082_IP014000257.jpg,0.095,0.7042735042735042,0.33999999999999997,0.9299145299145299,0
augmented_IP014000083_IP014000385.jpg,0.13333333333333336,0.09625,0.7666666666666666,0.82375,0
augmented_IP014000083_IP014000385.jpg,0.23043478260869565,0.665,0.5289855072463768,0.9299999999999999,0
augmented_IP014000115_IP014000112.jpg,0.29375000000000007,0.38164062500000007,0.7088541666666667,0.6890625,0
augmented_IP014000115_IP014000112.jpg,0.20885416666666667,0.0,0.5854166666666667,0.31484375000000003,0
augmented_IP014000117_IP014000584.jpg,0.03999999999999998,0.21499999999999997,0.9430000000000001,0.902,0
augmented_IP014000117_IP014000584.jpg,0.563,0.0,0.915,0.35000000000000003,0
augmented_IP014000136_IP014000128.jpg,0.13805047006432458,0.2613240418118467,0.8085106382978724,0.6466898954703832,0
augmented_IP014000136_IP014000128.jpg,0.6600692726373084,0.026480836236933813,0.975754576942108,0.3735191637630662,0
augmented_IP014000142_IP014000088.jpg,0.101875,0.27666666666666667,0.385625,0.7533333333333334,0
augmented_IP014000142_IP014000088.jpg,0.441875,0.12666666666666665,0.9550000000000001,0.8077777777777777,0
augmented_IP014000142_IP014000088.jpg,0.06999999999999999,0.005555555555555564,0.29,0.29000000000000004,0
augmented_IP014000150_IP014000259.jpg,0.31375,0.08097928436911489,0.96,0.7570621468926553,0
augmented_IP014000150_IP014000259.jpg,0.05374999999999999,0.07532956685499059,0.35,0.6271186440677966,0
augmented_IP014000173_IP014000128.jpg,0.13805047006432458,0.2613240418118467,0.8085106382978724,0.6466898954703832,0
augmented_IP014000173_IP014000128.jpg,0.7441860465116279,0.2229965156794425,0.8980702622464127,0.4452961672473868,0
augmented_IP014000178_IP014000289.jpg,0.28,0.29539951573849876,0.7890909090909091,0.7917675544794189,0
augmented_IP014000178_IP014000289.jpg,0.0018181818181818299,-0.002421307506053294,0.38,0.5423728813559322,0
augmented_IP014000180_IP014000582.jpg,0.13703703703703707,0.0888888888888889,0.9833333333333334,0.6148148148148148,0
augmented_IP014000180_IP014000582.jpg,0.2462962962962963,0.5777777777777778,0.625925925925926,0.938888888888889,0
augmented_IP014000186_IP014000126.jpg,0.3240634336934038,0.12002767208578347,0.9230062054700068,0.9197509512279488,0
augmented_IP014000186_IP014000126.jpg,0.281774304757527,0.602905569007264,0.420133302689037,0.8197855413351782,0
augmented_IP014000198_IP014000656.jpg,0.03229166666666666,0.06666666666666665,0.8302083333333332,0.8148148148148149,0
augmented_IP014000198_IP014000656.jpg,0.7057291666666667,0.576851851851852,0.921875,0.9916666666666667,0
augmented_IP014000202_IP014000096.jpg,0.2367949865711728,0.012114537444933932,0.576544315129812,0.27202643171806173,0
augmented_IP014000202_IP014000096.jpg,0.23545210384959714,0.3507709251101322,0.5376007162041182,0.6690528634361234,0
augmented_IP014000202_IP014000096.jpg,0.5174574753804835,0.23072687224669608,0.8639212175470008,0.5787444933920706,0
augmented_IP014000202_IP014000096.jpg,0.39301700984780663,0.6624449339207049,0.7770814682184423,0.9994493392070486,0
augmented_IP014000202_IP014000096.jpg,0.021486123545210387,0.48017621145374456,0.10743061772605193,0.7075991189427314,0
augmented_IP014000207_IP014000415.jpg,0.18125000000000002,0.11764705882352938,0.87875,0.9058823529411764,0
